id,title,source,price,currency,listing_created_on,is_active,last_modified_timestamp
161768,"Sutton, Hood and Torres",Zillow,1690.6,EUR,14/03/2024,FALSE,08/04/2024
161769,"Carey, Morales and Krueger",Realtor,4982.51,USD,13/03/2022,TRUE,24/11/2020
161770,"Hill, Bowen and Guzman",Zillow,1239.36,INR,10/10/2020,FALSE,12/09/2024
161771,"Lee, Cruz and Rojas",Apartments.com,4383.63,USD,17/03/2025,TRUE,28/10/2020
161772,Miller-Jackson,Craigslist,3297.68,INR,10/02/2021,TRUE,01/02/2023
161773,Miller Inc,Realtor,3290.21,INR,05/06/2021,TRUE,07/09/2021
161774,Larson Ltd,Craigslist,4354.55,INR,09/08/2024,FALSE,26/05/2024
161775,Wilson Group,Realtor,1844.73,USD,02/01/2025,TRUE,26/07/2024
161776,Harris Inc,Craigslist,4556.42,INR,12/02/2022,TRUE,08/09/2024
161777,"Anderson, Williams and Phillips",Apartments.com,3661.43,EUR,20/11/2020,TRUE,08/11/2022
161778,"Chandler, Nelson and Owens",Apartments.com,2384.71,EUR,16/10/2021,FALSE,05/02/2022
161779,"Herrera, Reyes and Tran",Airbnb,3653.73,EUR,24/02/2025,TRUE,16/11/2022
161780,"Benson, Gibson and Martinez",Realtor,4409.76,INR,13/01/2024,TRUE,15/05/2020
161781,Vincent-Vargas,Realtor,3569.6,USD,14/02/2023,TRUE,21/01/2022
161782,"Hawkins, George and Krause",Craigslist,2183.94,INR,27/01/2023,FALSE,06/04/2023
161783,"Watson, Montgomery and Mclaughlin",Realtor,1946.82,EUR,06/04/2023,FALSE,16/06/2021
161784,"Clark, Shannon and Richardson",Realtor,3672.58,INR,10/09/2021,TRUE,21/04/2021
161785,"Bush, Jennings and Alexander",Craigslist,4380.78,USD,24/02/2021,TRUE,04/09/2022
161786,Hayes and Sons,Zillow,2525.18,USD,09/01/2025,FALSE,10/05/2024
161787,"Hines, Yang and Walsh",Craigslist,1144.97,USD,28/12/2020,TRUE,07/09/2020
161788,Young PLC,Airbnb,1945.48,USD,23/12/2020,TRUE,03/06/2020
161789,Craig-Larsen,Craigslist,2216.56,INR,08/09/2024,FALSE,01/09/2023
161790,Mccall-Hodges,Zillow,3910.66,EUR,29/11/2020,TRUE,08/07/2020
161791,Daniels Group,Craigslist,4425.32,USD,12/02/2024,TRUE,07/12/2021
161792,Lopez Ltd,Craigslist,3858.85,INR,06/11/2021,FALSE,21/11/2020
161793,Salinas-Davenport,Realtor,2918.03,INR,22/11/2021,FALSE,01/04/2023
161794,"Mueller, Holmes and Wright",Airbnb,4311.03,USD,31/07/2020,FALSE,13/10/2020
161795,Gonzalez-Evans,Zillow,1813.33,INR,23/11/2022,TRUE,30/11/2021
161796,"Garcia, Long and Romero",Airbnb,1038.38,USD,15/09/2022,FALSE,11/05/2022
161797,"Brooks, Evans and Davis",Apartments.com,4896.84,INR,11/09/2020,TRUE,22/02/2022
161798,West Inc,Realtor,1637.56,INR,18/05/2024,TRUE,05/11/2022
161799,Cross-Murphy,Craigslist,3090.19,EUR,10/11/2021,TRUE,12/11/2022
161800,"Carr, Smith and Carson",Zillow,4049.78,EUR,04/09/2022,FALSE,01/07/2023
161801,"Blake, Schmidt and Goodman",Airbnb,3506.21,USD,17/05/2020,FALSE,27/08/2022
161802,Mosley LLC,Airbnb,1150.38,EUR,10/04/2020,FALSE,08/01/2020
161803,Price Inc,Apartments.com,4845.29,EUR,31/01/2023,FALSE,21/10/2022
161804,Mendez Ltd,Craigslist,2414.27,USD,12/01/2020,TRUE,21/02/2020
161805,"Rojas, Sims and Kelley",Zillow,4370.33,INR,10/03/2021,FALSE,21/12/2024
161806,"Jackson, Hernandez and Ochoa",Zillow,4053.06,USD,05/09/2023,TRUE,07/02/2020
161807,Martinez PLC,Apartments.com,2290.19,EUR,29/08/2021,FALSE,25/12/2022
161808,Rosario PLC,Apartments.com,3309.28,USD,28/11/2020,TRUE,04/11/2021
161809,Walters Inc,Realtor,1306.59,EUR,01/11/2021,TRUE,05/12/2021
161810,"Johnson, Willis and Brown",Craigslist,2246.89,EUR,04/01/2022,TRUE,03/01/2025
161811,Bird LLC,Zillow,4229.63,INR,10/12/2020,TRUE,14/02/2022
161812,"Martinez, Williams and Williams",Craigslist,3675.64,EUR,17/02/2023,TRUE,23/02/2024
161813,Morgan-Wright,Realtor,4229.03,USD,24/07/2022,TRUE,08/09/2021
161814,"Thompson, Foster and Moore",Craigslist,4474.8,EUR,01/11/2020,FALSE,15/07/2021
161815,Woods Inc,Airbnb,4524.14,EUR,24/01/2024,TRUE,31/05/2023
161816,Edwards Inc,Craigslist,1845.02,USD,20/11/2021,FALSE,28/03/2022
161817,"Keller, Adams and Vaughan",Airbnb,4929.99,EUR,17/08/2021,FALSE,11/01/2025
161818,Townsend LLC,Craigslist,1481.57,USD,20/04/2024,FALSE,26/03/2024
161819,Keith Ltd,Airbnb,3706.26,EUR,11/11/2022,TRUE,21/01/2020
161820,Sullivan Group,Airbnb,2267.59,USD,10/08/2023,TRUE,16/10/2021
161821,Stanley PLC,Apartments.com,3448.65,INR,02/06/2022,TRUE,09/12/2021
161822,Walker-Newman,Zillow,1864.49,USD,19/05/2023,FALSE,16/12/2021
161823,Malone-Baldwin,Airbnb,3914.29,INR,30/11/2022,FALSE,14/01/2022
161824,"Preston, Gutierrez and Roberts",Realtor,1974.17,USD,03/05/2024,TRUE,03/03/2020
161825,Shah Inc,Zillow,2648.22,USD,29/07/2023,FALSE,29/06/2021
161826,Baker PLC,Craigslist,1393.67,INR,09/09/2022,FALSE,05/12/2022
161827,Strong-Baker,Realtor,1155.33,INR,14/12/2021,FALSE,11/06/2022
161828,Williams Inc,Craigslist,2548.57,USD,26/01/2024,TRUE,24/07/2023
161829,Welch Group,Apartments.com,2805.75,INR,31/03/2020,FALSE,25/07/2020
161830,"Kim, Parsons and Mitchell",Airbnb,2267.88,INR,09/08/2021,TRUE,13/06/2020
161831,"Foster, Mcpherson and Ryan",Realtor,4702.16,EUR,11/12/2020,FALSE,25/01/2024
161832,Bush-Brown,Zillow,4294.57,EUR,09/05/2021,FALSE,17/10/2024
161833,Cain and Sons,Apartments.com,3441.28,INR,24/04/2021,FALSE,24/09/2022
161834,Woods-White,Zillow,4426.99,INR,17/12/2021,FALSE,05/01/2022
161835,"Carter, Smith and Lewis",Zillow,3464.2,USD,07/06/2020,FALSE,11/01/2023
161836,Rivas-Turner,Apartments.com,1058.65,INR,04/11/2022,TRUE,05/01/2020
161837,Olson-Hunter,Zillow,1182.33,USD,04/08/2022,FALSE,30/09/2022
161838,"Lucas, Aguirre and Moore",Realtor,2951.23,USD,04/07/2023,FALSE,20/01/2021
161839,Roberts-Jackson,Airbnb,4850.96,INR,23/11/2020,FALSE,07/03/2023
161840,Williams-Jackson,Airbnb,2047.9,USD,13/02/2023,TRUE,09/03/2020
161841,"Becker, Martin and Perez",Airbnb,3368.39,EUR,29/04/2021,FALSE,13/04/2020
161842,Osborne-Fitzpatrick,Airbnb,4547.57,INR,23/07/2020,FALSE,07/06/2022
161843,Austin and Sons,Craigslist,3266.63,EUR,04/01/2020,FALSE,31/08/2021
161844,"Wood, Gardner and Vargas",Zillow,3265.37,USD,28/09/2023,FALSE,20/11/2024
161845,"Fitzpatrick, Aguilar and Odom",Zillow,1939.55,INR,07/02/2020,FALSE,31/05/2021
161846,Neal-Cook,Zillow,2825.76,INR,26/10/2022,FALSE,19/01/2020
161847,"Davidson, Herrera and Weber",Craigslist,2920.23,EUR,28/02/2024,FALSE,19/07/2023
161848,Marquez-Carpenter,Zillow,3092.69,INR,27/01/2023,TRUE,20/06/2021
161849,Baldwin-Vance,Apartments.com,2308.03,EUR,07/07/2021,FALSE,28/03/2024
161850,"Lowe, Patrick and Hess",Zillow,3280.49,INR,08/02/2020,TRUE,17/06/2020
161851,Johnson Group,Airbnb,4188.36,USD,05/07/2020,FALSE,16/02/2025
161852,Bowman LLC,Airbnb,1434.16,EUR,19/04/2024,TRUE,17/11/2024
161853,Robinson Group,Zillow,1276.74,EUR,12/05/2022,TRUE,10/02/2025
161854,"Fields, Smith and Keller",Apartments.com,1634.85,USD,21/11/2022,FALSE,22/01/2023
161855,Nguyen-Maynard,Apartments.com,4534.59,INR,25/01/2022,FALSE,31/03/2023
161856,"Meyers, Thompson and Porter",Apartments.com,2546.67,EUR,26/04/2021,FALSE,03/10/2023
161857,"Moore, Hernandez and Chapman",Apartments.com,1019.74,EUR,21/10/2021,FALSE,29/10/2020
161858,"Johnson, Carpenter and Mcclain",Realtor,4462.77,INR,04/03/2023,FALSE,16/02/2023
161859,"Petty, Smith and Jones",Airbnb,1025.75,USD,28/10/2024,TRUE,27/07/2022
161860,"Simmons, Robinson and Navarro",Airbnb,4404.38,INR,21/02/2020,FALSE,01/01/2022
161861,Malone Ltd,Zillow,2715.56,USD,14/09/2024,TRUE,13/10/2022
161862,"Hernandez, Osborne and Burke",Craigslist,3871.2,USD,03/07/2023,TRUE,24/08/2023
161863,"Kennedy, Burnett and Welch",Craigslist,1885.74,EUR,21/07/2022,FALSE,29/07/2024
161864,Herring-Johnson,Apartments.com,4938.81,EUR,19/04/2024,FALSE,19/05/2020
161865,Lopez-Mueller,Realtor,2776.35,EUR,20/05/2020,TRUE,15/02/2021
161866,"Brown, Williams and Mcguire",Craigslist,3150.62,EUR,05/12/2023,TRUE,29/07/2024
161867,"Hopkins, Turner and Crawford",Apartments.com,3286.31,USD,31/08/2023,TRUE,31/03/2024
161868,"Walls, Collins and Reeves",Airbnb,4671.9,INR,06/02/2025,TRUE,01/04/2022
161869,"Fields, Reynolds and Williams",Craigslist,4807.44,INR,07/01/2021,FALSE,25/03/2021
161870,"Keller, Lewis and Sullivan",Airbnb,2375.36,USD,14/05/2021,FALSE,22/08/2024
161871,Jennings-Arellano,Airbnb,4114.61,USD,06/11/2024,FALSE,09/12/2020
161872,Martin-Gutierrez,Realtor,1383.31,EUR,04/01/2023,FALSE,18/01/2024
161873,"Pham, Sims and Palmer",Apartments.com,2404.11,INR,02/12/2021,TRUE,30/01/2023
161874,"Fitzgerald, Simmons and Johnson",Apartments.com,1930.24,EUR,24/02/2022,FALSE,08/06/2022
161875,Williams PLC,Airbnb,1926.11,INR,14/09/2020,TRUE,05/08/2021
161876,Sanchez Inc,Apartments.com,2895.37,INR,08/03/2020,FALSE,29/10/2020
161877,Torres-Fisher,Apartments.com,3771.65,EUR,21/12/2024,FALSE,01/04/2023
161878,Henry-Aguilar,Apartments.com,1854.34,USD,18/02/2023,TRUE,12/03/2024
161879,Bolton-Simpson,Airbnb,1328.1,EUR,07/02/2023,TRUE,05/03/2021
161880,"Fernandez, Morales and Sandoval",Apartments.com,3897.11,INR,08/09/2023,FALSE,05/04/2021
161881,"Smith, Alexander and Morrison",Apartments.com,1629.41,USD,15/10/2020,TRUE,30/07/2023
161882,"Roberts, Wilson and Mason",Craigslist,1448.32,USD,14/12/2024,TRUE,18/07/2022
161883,Manning-Hill,Airbnb,3819,INR,23/04/2023,FALSE,24/04/2020
161884,Jackson PLC,Zillow,1676.71,USD,16/07/2024,FALSE,06/01/2021
161885,Gilbert Ltd,Apartments.com,1547.4,EUR,21/03/2024,FALSE,02/03/2024
161886,Mack Inc,Realtor,1817.15,INR,14/03/2021,TRUE,07/05/2020
161887,"Perez, Spears and Rodriguez",Craigslist,1159.65,EUR,01/12/2021,FALSE,26/01/2022
161888,"Foster, Tucker and Paul",Realtor,2438.51,EUR,28/04/2023,FALSE,13/05/2021
161889,Odonnell-Acosta,Airbnb,4510.05,USD,11/07/2021,FALSE,06/03/2022
161890,"Klein, Callahan and Fowler",Zillow,2108.22,USD,01/11/2020,TRUE,16/09/2020
161891,Smith-Barnett,Zillow,4501.62,USD,14/12/2020,TRUE,08/12/2020
161892,"Howard, Hunter and Summers",Zillow,4883.11,USD,29/06/2022,TRUE,03/08/2022
161893,"Wilkerson, Garcia and Warren",Apartments.com,4106.09,USD,25/07/2020,FALSE,17/09/2022
161894,"Clark, Walker and Wilson",Apartments.com,4584.35,INR,04/10/2023,TRUE,04/09/2022
161895,"Moore, Freeman and Wright",Zillow,3243.92,INR,21/10/2022,FALSE,02/07/2024
161896,Moore Ltd,Realtor,4523.78,INR,22/06/2020,TRUE,06/02/2024
161897,"Phelps, Bass and Roberts",Apartments.com,2074.38,USD,13/10/2021,FALSE,18/02/2020
161898,"Mullen, Rodriguez and Pugh",Zillow,1448.1,EUR,21/08/2024,FALSE,26/05/2023
161899,Ortiz Ltd,Realtor,3726.25,INR,24/08/2024,FALSE,22/03/2021
161900,"Paul, Pearson and Thomas",Apartments.com,3371.68,USD,06/03/2024,FALSE,21/09/2021
161901,"James, Joseph and Perez",Apartments.com,1194.45,EUR,20/08/2022,TRUE,10/08/2023
161902,Wolfe-Pierce,Apartments.com,2179.37,EUR,11/10/2022,TRUE,12/06/2021
161903,Fuller-Tran,Zillow,1261.66,INR,14/06/2024,TRUE,25/08/2023
161904,Mitchell-Johnson,Craigslist,3170.74,USD,23/09/2023,FALSE,24/04/2023
161905,Palmer-Clayton,Airbnb,1410.45,USD,12/03/2025,FALSE,26/11/2024
161906,Phillips-Ferguson,Craigslist,4641.86,INR,08/09/2023,TRUE,29/07/2022
161907,Evans and Sons,Craigslist,1539.63,USD,30/06/2022,TRUE,21/01/2025
161908,Sutton Ltd,Realtor,4756.26,USD,21/12/2021,FALSE,10/08/2024
161909,"Castillo, Rivera and Hunt",Airbnb,1066.6,USD,27/05/2020,TRUE,29/05/2024
161910,Banks Inc,Apartments.com,3567.49,USD,30/09/2024,TRUE,15/08/2024
161911,Luna Ltd,Airbnb,4622.48,EUR,26/05/2023,FALSE,02/03/2020
161912,Diaz LLC,Airbnb,4850.79,EUR,26/01/2025,TRUE,11/06/2024
161913,Mcmahon Group,Airbnb,3155.85,INR,09/07/2024,TRUE,15/07/2022
161914,Cruz Group,Craigslist,1998.77,USD,12/12/2022,FALSE,11/01/2025
161915,Hancock PLC,Zillow,2022.59,USD,26/07/2020,TRUE,20/06/2024
161916,Brown-Bauer,Apartments.com,4568.18,EUR,07/02/2025,FALSE,31/01/2024
161917,"Mitchell, Franklin and Hopkins",Zillow,1919.8,USD,12/07/2023,TRUE,04/04/2020
161918,Wright Inc,Zillow,3562.54,USD,03/04/2024,TRUE,28/11/2020
161919,Hull-Barnett,Realtor,3327.22,EUR,22/04/2023,TRUE,23/01/2022
161920,Miller-Thompson,Zillow,4331.95,EUR,18/07/2021,FALSE,26/03/2020
161921,Adkins and Sons,Airbnb,1241.3,INR,23/10/2022,FALSE,01/09/2021
161922,Smith-Williams,Realtor,1235.83,USD,11/10/2020,FALSE,28/06/2023
161923,"Smith, Wilson and Silva",Apartments.com,2087.36,USD,30/05/2022,TRUE,02/11/2023
161924,Anderson-Nunez,Apartments.com,3094.36,USD,04/10/2024,FALSE,02/12/2020
161925,Montgomery-Little,Realtor,3783.32,INR,17/03/2025,FALSE,23/02/2020
161926,Payne Inc,Craigslist,1281.21,INR,22/02/2022,TRUE,24/03/2023
161927,"Rodriguez, Harris and Alexander",Realtor,3926.61,EUR,11/12/2022,TRUE,23/12/2021
161928,Gray-Wheeler,Realtor,2870.59,EUR,17/02/2024,TRUE,30/06/2022
161929,Hancock-Moore,Zillow,2506.22,USD,18/07/2023,TRUE,12/07/2022
161930,Moore-Meyer,Realtor,3392.57,USD,12/05/2021,FALSE,27/11/2024
161931,Moreno and Sons,Realtor,1699.7,INR,10/10/2022,TRUE,11/09/2024
161932,Adams-Ford,Realtor,4198.16,EUR,18/02/2021,TRUE,21/01/2025
161933,Wells Inc,Apartments.com,3438.87,USD,02/10/2024,FALSE,25/05/2022
161934,"Williams, Hall and Brady",Airbnb,1472.55,EUR,11/03/2020,TRUE,28/09/2023
161935,Delacruz Group,Airbnb,3140.95,USD,02/02/2023,TRUE,05/08/2020
161936,"Gregory, Johnson and Robertson",Airbnb,1315.3,INR,01/04/2020,TRUE,20/05/2022
161937,"Walters, Walker and Parks",Airbnb,2641.83,INR,22/08/2023,FALSE,09/02/2023
161938,Vaughn PLC,Realtor,3450.42,EUR,21/02/2025,TRUE,06/04/2023
161939,"Wallace, Campbell and Martin",Realtor,2795.32,INR,16/10/2024,TRUE,31/01/2024
161940,Padilla-Gonzales,Zillow,2788.95,EUR,25/11/2023,TRUE,23/09/2021
161941,"Barrett, Robertson and Ramirez",Realtor,3014.8,INR,14/01/2020,FALSE,12/02/2025
161942,Carson Ltd,Apartments.com,3177.86,USD,28/02/2024,FALSE,31/05/2021
161943,Baldwin-Johnson,Airbnb,3737.24,USD,24/02/2020,TRUE,09/04/2024
161944,Davies PLC,Airbnb,3522.93,USD,26/02/2020,TRUE,12/12/2022
161945,Rivera LLC,Apartments.com,1963.23,INR,29/11/2022,TRUE,11/04/2023
161946,"Mcconnell, Wang and Trujillo",Airbnb,3492.38,USD,12/12/2022,FALSE,18/08/2020
161947,"Guerra, Jones and Hopkins",Apartments.com,1551.25,EUR,29/01/2020,TRUE,24/07/2022
161948,Jones Group,Zillow,1303.54,USD,04/09/2024,TRUE,30/09/2023
161949,"Dixon, Warner and Curry",Apartments.com,4943.27,USD,18/10/2023,FALSE,11/03/2023
161950,"Harding, Nelson and Patel",Apartments.com,1674.32,EUR,23/12/2021,FALSE,07/09/2023
161951,Hughes-Brooks,Craigslist,3812.38,INR,26/02/2022,FALSE,05/02/2023
161952,Wood LLC,Airbnb,4516.75,INR,13/10/2023,TRUE,24/10/2023
161953,Short-Harrison,Craigslist,2086.3,INR,21/03/2020,FALSE,26/11/2021
161954,Johnson Ltd,Realtor,1368.26,USD,22/04/2024,FALSE,18/03/2022
161955,"Hess, Nelson and Fleming",Airbnb,2107.66,USD,06/08/2021,FALSE,15/01/2021
161956,"Robinson, Herrera and Davis",Airbnb,3583.4,USD,24/05/2021,FALSE,13/09/2020
161957,"Ramirez, Shepherd and Henry",Airbnb,4654.07,USD,10/10/2021,FALSE,31/05/2020
161958,"Patterson, Martin and Sandoval",Craigslist,3445.97,USD,01/12/2020,TRUE,18/03/2021
161959,Smith-Parker,Apartments.com,3823.94,INR,21/07/2022,TRUE,29/07/2020
161960,Sullivan-Lee,Airbnb,3325.19,USD,17/02/2020,TRUE,12/03/2020
161961,Ramirez Inc,Craigslist,4033.48,INR,14/09/2020,TRUE,26/03/2021
161962,Chang Ltd,Craigslist,2054.03,EUR,13/03/2021,TRUE,15/05/2020
161963,Taylor-York,Craigslist,3152.24,EUR,25/03/2021,TRUE,23/04/2021
161964,Allen PLC,Airbnb,2840.5,EUR,10/09/2021,TRUE,20/11/2023
161965,"Brown, Howard and Hall",Realtor,3096.95,EUR,15/07/2022,TRUE,25/11/2023
161966,"Flores, Mathis and Guerrero",Airbnb,4812.03,EUR,26/05/2023,TRUE,23/12/2021
161967,Thomas-Kirk,Airbnb,1446.61,EUR,23/05/2023,FALSE,08/05/2021
161968,Ellis LLC,Zillow,2049.83,INR,06/03/2024,TRUE,31/01/2023
161969,Howard and Sons,Apartments.com,2674.85,USD,05/02/2022,FALSE,23/01/2024
161970,Higgins PLC,Apartments.com,4499.38,USD,10/09/2023,TRUE,25/01/2022
161971,Moore-Li,Craigslist,3872.09,USD,06/02/2020,FALSE,02/07/2023
161972,Murphy-Stewart,Zillow,4709.16,USD,17/09/2022,TRUE,23/10/2023
161973,"Short, Freeman and Nunez",Realtor,1773.68,INR,13/04/2024,FALSE,12/02/2022
161974,Miller and Sons,Apartments.com,2745.23,INR,16/06/2020,FALSE,19/04/2020
161975,"Humphrey, Garcia and Robinson",Zillow,4418.91,INR,07/12/2020,TRUE,06/08/2021
161976,Mcfarland LLC,Airbnb,2994.32,USD,17/06/2020,TRUE,31/08/2024
161977,Allen LLC,Realtor,3686.78,USD,06/01/2025,TRUE,14/09/2024
161978,Garcia-Coleman,Apartments.com,3209.5,INR,13/03/2022,FALSE,16/03/2024
161979,"Williams, Sosa and Murphy",Airbnb,3835.83,INR,28/10/2020,FALSE,10/02/2023
161980,"Harris, Taylor and Hurst",Realtor,1312.15,USD,05/03/2024,TRUE,23/05/2020
161981,Olson-Barnes,Apartments.com,4055.05,USD,12/05/2022,TRUE,09/03/2020
161982,Mays-Whitehead,Airbnb,4200.95,INR,20/07/2020,FALSE,11/12/2020
161983,"Jordan, Gilbert and White",Realtor,1188.79,EUR,24/02/2024,TRUE,24/12/2023
161984,"Edwards, Rodriguez and Thomas",Zillow,1914.26,USD,03/02/2021,TRUE,26/03/2022
161985,Sanders-Long,Zillow,1473.79,EUR,22/02/2025,TRUE,14/07/2022
161986,Jennings and Sons,Realtor,2070.5,EUR,19/02/2023,FALSE,17/03/2022
161987,"Moreno, Brown and Brown",Realtor,3594.48,INR,17/10/2023,TRUE,08/11/2021
161988,Herrera-Smith,Zillow,1511.26,USD,26/12/2024,TRUE,09/07/2023
161989,Gilmore-Collins,Airbnb,2501.65,EUR,26/01/2021,FALSE,22/06/2020
161990,Duarte-Floyd,Apartments.com,1808.63,EUR,19/03/2023,FALSE,10/03/2021
161991,Graham-Smith,Apartments.com,2678.99,EUR,07/02/2024,FALSE,09/06/2024
161992,"Nelson, Chavez and Cain",Craigslist,3037.62,USD,06/12/2023,TRUE,19/07/2022
161993,Davis PLC,Airbnb,4407.26,EUR,17/06/2020,TRUE,15/01/2020
161994,"Jackson, Moore and Lopez",Airbnb,4878.47,EUR,17/10/2022,FALSE,19/05/2020
161995,"Ortiz, Price and Le",Apartments.com,4407.33,INR,09/07/2024,TRUE,06/03/2025
161996,Hernandez-Tucker,Apartments.com,4642.47,INR,14/08/2024,TRUE,18/02/2022
161997,Williams Group,Zillow,2680.3,INR,09/04/2024,FALSE,02/11/2024
161998,Hart PLC,Zillow,4119.09,USD,07/01/2024,FALSE,24/03/2023
161999,"Lopez, Hoover and Hale",Airbnb,2110.28,EUR,17/12/2020,FALSE,11/01/2020
162000,"Brewer, Thompson and Gutierrez",Apartments.com,2532.31,INR,01/03/2024,TRUE,05/03/2020
162001,Smith and Sons,Craigslist,3145.1,EUR,28/04/2023,FALSE,21/07/2021
162002,Caldwell-Shaw,Airbnb,3514.1,EUR,01/11/2023,FALSE,07/04/2023
162003,Clark-Johnson,Apartments.com,4067.73,USD,30/10/2024,FALSE,05/12/2024
162004,Russell and Sons,Apartments.com,3385.91,USD,27/08/2020,TRUE,12/10/2023
162005,Williams-Diaz,Apartments.com,2188.02,USD,04/05/2021,FALSE,25/06/2024
162006,"Ward, Davis and Flowers",Realtor,3015.82,USD,22/05/2023,FALSE,20/11/2024
162007,Barry-Galloway,Apartments.com,3547.57,EUR,18/02/2025,TRUE,03/04/2021
162008,Webb and Sons,Realtor,4246.97,INR,16/05/2020,TRUE,23/02/2025
162009,"Smith, Walker and Horn",Realtor,1715.52,USD,02/05/2020,TRUE,18/01/2021
162010,"Wall, Harrison and Haley",Realtor,1948.3,EUR,04/07/2023,TRUE,20/07/2020
162011,Terry Group,Craigslist,4297.57,EUR,15/11/2021,FALSE,13/09/2023
162012,Johnson and Sons,Realtor,4390.66,USD,18/03/2020,TRUE,25/10/2022
162013,"Mclaughlin, Welch and Foster",Realtor,2311.31,INR,16/05/2022,FALSE,01/07/2024
162014,Lane PLC,Realtor,2082.91,INR,30/07/2022,FALSE,19/03/2025
162015,Perez and Sons,Airbnb,3916.11,INR,17/09/2024,TRUE,11/01/2025
162016,"Webster, Sherman and Flores",Craigslist,3214.92,EUR,04/11/2022,FALSE,01/01/2022
162017,Figueroa Inc,Craigslist,1808.4,INR,09/01/2025,TRUE,19/05/2024
162018,"Kelley, Dyer and Henderson",Craigslist,2232.18,USD,14/08/2020,FALSE,25/11/2021
162019,Williams-Page,Airbnb,1496.55,USD,22/06/2020,TRUE,16/03/2025
162020,Hunter LLC,Apartments.com,3045.78,EUR,02/02/2021,TRUE,09/09/2021
162021,"Sims, Bernard and Thompson",Apartments.com,2354.44,EUR,25/05/2021,TRUE,10/10/2021
162022,Patel-Miller,Apartments.com,3407.87,USD,11/11/2023,TRUE,06/07/2021
162023,Wilkerson-Reyes,Zillow,2551.19,USD,21/02/2020,FALSE,25/01/2025
162024,Jones-Bennett,Zillow,1112.58,USD,19/08/2021,TRUE,21/10/2024
162025,Rogers Inc,Realtor,1383.61,INR,28/02/2021,TRUE,15/01/2025
162026,Patel-Freeman,Zillow,4060.96,INR,30/05/2020,FALSE,21/07/2022
162027,Jenkins Group,Realtor,2423.3,EUR,15/05/2022,TRUE,06/09/2024
162028,"Fields, Waters and Schmidt",Realtor,2636.42,USD,22/08/2023,FALSE,21/03/2020
162029,"Roberts, Reese and Cohen",Realtor,4174.16,EUR,08/08/2022,TRUE,06/07/2021
162030,"Moore, Lopez and Schultz",Apartments.com,1671.3,EUR,12/06/2021,FALSE,24/01/2025
162031,Gonzales Ltd,Realtor,2924.73,EUR,31/01/2020,TRUE,07/11/2020
162032,Johnson-Harris,Airbnb,3469.69,USD,08/02/2023,TRUE,14/12/2020
162033,Brooks LLC,Zillow,1545.61,USD,24/04/2021,TRUE,11/10/2024
162034,Walton-Murray,Zillow,3950.66,INR,05/02/2022,FALSE,02/07/2020
162035,Wright-Arnold,Zillow,2485.23,EUR,16/05/2024,FALSE,09/08/2023
162036,Smith-Myers,Apartments.com,4567.68,INR,19/10/2022,FALSE,04/07/2021
162037,Ray-Bell,Apartments.com,4957.47,EUR,25/03/2021,TRUE,24/09/2021
162038,Watkins Inc,Zillow,1257.71,INR,15/02/2022,FALSE,27/01/2021
162039,"Aguilar, Hodges and Johnson",Airbnb,2236.55,USD,29/01/2020,FALSE,28/01/2025
162040,Gregory PLC,Airbnb,1899.51,EUR,17/02/2023,FALSE,04/12/2022
162041,"Wilcox, Hicks and Sanders",Airbnb,3905.85,EUR,01/03/2024,FALSE,20/12/2022
162042,Lee Inc,Craigslist,2680.06,INR,03/04/2020,TRUE,08/09/2022
162043,Nelson-Orr,Realtor,3311.55,USD,29/09/2023,FALSE,31/10/2024
162044,"Adams, Torres and Charles",Craigslist,4683.84,INR,15/11/2024,TRUE,21/07/2021
162045,"Rodgers, Hardin and Fernandez",Craigslist,2970.2,USD,30/04/2024,TRUE,03/01/2022
162046,"Valentine, Patterson and Rogers",Airbnb,3307.48,USD,12/04/2023,FALSE,26/08/2022
162047,Gonzales Ltd,Apartments.com,1450.19,EUR,02/04/2020,FALSE,20/08/2024
162048,"Frazier, Cortez and Haynes",Airbnb,3514.46,EUR,28/08/2024,TRUE,16/06/2021
162049,Johnson Inc,Craigslist,1481.07,INR,16/04/2022,FALSE,10/11/2024
162050,Chandler Group,Apartments.com,3575.29,EUR,21/07/2022,FALSE,13/04/2020
162051,Brown-Parker,Craigslist,4774.47,INR,29/07/2022,FALSE,06/05/2020
162052,"Owens, Reynolds and Freeman",Apartments.com,4126.33,USD,29/10/2024,TRUE,25/03/2022
162053,Dean PLC,Zillow,2631.51,EUR,22/01/2024,TRUE,25/09/2024
162054,"Chase, Fuentes and Bradford",Airbnb,2700.24,INR,08/02/2022,FALSE,07/05/2023
162055,Howard-Roberts,Zillow,4291.23,USD,26/08/2020,TRUE,02/12/2023
162056,Trujillo-Rodriguez,Craigslist,1787.34,USD,04/11/2021,FALSE,05/03/2022
162057,Thomas and Sons,Realtor,3223.98,EUR,18/02/2020,FALSE,03/11/2022
162058,Thomas PLC,Realtor,3734.61,INR,21/09/2023,TRUE,05/02/2020
162059,Hicks-Jones,Craigslist,4162.98,INR,26/10/2022,TRUE,03/02/2021
162060,"Peck, Parks and Lowery",Zillow,3413.03,EUR,14/12/2024,FALSE,24/06/2024
162061,Carroll-Cook,Realtor,4987.32,INR,01/12/2020,TRUE,05/10/2024
162062,Stevenson Inc,Realtor,1558.99,USD,12/09/2024,FALSE,23/10/2022
